"date","year","month","day","weeknr","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","covid_cases_bs","pm25","temperature","precipitation","mode","total_per_mode"
2018-12-31,2018,12,31,1,,,,,,,,,5,99,"total_fahrzeug",1626920
2018-12-31,2018,12,31,1,,,,,,,,,5,99,"total_oev",
2018-12-31,2018,12,31,1,,,,,,,,,5,99,"total_fuss",305912
2018-12-31,2018,12,31,1,,,,,,,,,5,99,"total_velo",161788
2019-01-07,2019,1,7,2,,,,,,,,,1.6,22.2,"total_fahrzeug",2007987
2019-01-07,2019,1,7,2,,,,,,,,,1.6,22.2,"total_oev",
2019-01-07,2019,1,7,2,,,,,,,,,1.6,22.2,"total_fuss",304906
2019-01-07,2019,1,7,2,,,,,,,,,1.6,22.2,"total_velo",266528
2019-01-14,2019,1,14,3,,,,,,,,,1.6,22.2,"total_fahrzeug",2089840
2019-01-14,2019,1,14,3,,,,,,,,,1.6,22.2,"total_oev",
2019-01-14,2019,1,14,3,,,,,,,,,1.6,22.2,"total_fuss",331888
2019-01-14,2019,1,14,3,,,,,,,,,1.6,22.2,"total_velo",292117
2019-01-21,2019,1,21,4,,,,,,,,,1.6,22.2,"total_fahrzeug",2087709
2019-01-21,2019,1,21,4,,,,,,,,,1.6,22.2,"total_oev",
2019-01-21,2019,1,21,4,,,,,,,,,1.6,22.2,"total_fuss",321071
2019-01-21,2019,1,21,4,,,,,,,,,1.6,22.2,"total_velo",269460
2019-01-28,2019,1,28,5,,,,,,,,,1.6,22.2,"total_fahrzeug",2120587
2019-01-28,2019,1,28,5,,,,,,,,,1.6,22.2,"total_oev",
2019-01-28,2019,1,28,5,,,,,,,,,1.6,22.2,"total_fuss",326905
2019-01-28,2019,1,28,5,,,,,,,,,1.6,22.2,"total_velo",262748
2019-02-04,2019,2,4,6,,,,,,,,,5.1,28,"total_fahrzeug",2115197
2019-02-04,2019,2,4,6,,,,,,,,,5.1,28,"total_oev",
2019-02-04,2019,2,4,6,,,,,,,,,5.1,28,"total_fuss",321229
2019-02-04,2019,2,4,6,,,,,,,,,5.1,28,"total_velo",273817
2019-02-11,2019,2,11,7,,,,,,,,,5.1,28,"total_fahrzeug",2133388
2019-02-11,2019,2,11,7,,,,,,,,,5.1,28,"total_oev",
2019-02-11,2019,2,11,7,,,,,,,,,5.1,28,"total_fuss",367350
2019-02-11,2019,2,11,7,,,,,,,,,5.1,28,"total_velo",309259
2019-02-18,2019,2,18,8,,,,,,,,,5.1,28,"total_fahrzeug",2119389
2019-02-18,2019,2,18,8,,,,,,,,,5.1,28,"total_oev",
2019-02-18,2019,2,18,8,,,,,,,,,5.1,28,"total_fuss",366148
2019-02-18,2019,2,18,8,,,,,,,,,5.1,28,"total_velo",351450
2019-02-25,2019,2,25,9,,,,,,,,,5.1,28,"total_fahrzeug",2118829
2019-02-25,2019,2,25,9,,,,,,,,,5.1,28,"total_oev",
2019-02-25,2019,2,25,9,,,,,,,,,5.1,28,"total_fuss",350314
2019-02-25,2019,2,25,9,,,,,,,,,5.1,28,"total_velo",338097
2019-03-04,2019,3,4,10,,,,,,,,,8.5,39.5,"total_fahrzeug",2009922
2019-03-04,2019,3,4,10,,,,,,,,,8.5,39.5,"total_oev",
2019-03-04,2019,3,4,10,,,,,,,,,8.5,39.5,"total_fuss",326975
2019-03-04,2019,3,4,10,,,,,,,,,8.5,39.5,"total_velo",262871
2019-03-11,2019,3,11,11,,,,,,,,,8.5,39.5,"total_fahrzeug",1915803
2019-03-11,2019,3,11,11,,,,,,,,,8.5,39.5,"total_oev",
2019-03-11,2019,3,11,11,,,,,,,,,8.5,39.5,"total_fuss",445912
2019-03-11,2019,3,11,11,,,,,,,,,8.5,39.5,"total_velo",221286
2019-03-18,2019,3,18,12,,,,,,,,,8.5,39.5,"total_fahrzeug",2203198
2019-03-18,2019,3,18,12,,,,,,,,,8.5,39.5,"total_oev",
2019-03-18,2019,3,18,12,,,,,,,,,8.5,39.5,"total_fuss",402445
2019-03-18,2019,3,18,12,,,,,,,,,8.5,39.5,"total_velo",372478
2019-03-25,2019,3,25,13,,,,,,,,,8.5,39.5,"total_fahrzeug",2174906
2019-03-25,2019,3,25,13,,,,,,,,,8.5,39.5,"total_oev",
2019-03-25,2019,3,25,13,,,,,,,,,8.5,39.5,"total_fuss",408844
2019-03-25,2019,3,25,13,,,,,,,,,8.5,39.5,"total_velo",392759
2019-04-01,2019,4,1,14,,,,,,,,,9.9,65.4,"total_fahrzeug",2153699
2019-04-01,2019,4,1,14,,,,,,,,,9.9,65.4,"total_oev",
2019-04-01,2019,4,1,14,,,,,,,,,9.9,65.4,"total_fuss",374302
2019-04-01,2019,4,1,14,,,,,,,,,9.9,65.4,"total_velo",338132
2019-04-08,2019,4,8,15,,,,,,,,,9.9,65.4,"total_fahrzeug",2084351
2019-04-08,2019,4,8,15,,,,,,,,,9.9,65.4,"total_oev",
2019-04-08,2019,4,8,15,,,,,,,,,9.9,65.4,"total_fuss",355693
2019-04-08,2019,4,8,15,,,,,,,,,9.9,65.4,"total_velo",350530
2019-04-15,2019,4,15,16,,,,,,,,,9.9,65.4,"total_fahrzeug",1835720
2019-04-15,2019,4,15,16,,,,,,,,,9.9,65.4,"total_oev",
2019-04-15,2019,4,15,16,,,,,,,,,9.9,65.4,"total_fuss",368196
2019-04-15,2019,4,15,16,,,,,,,,,9.9,65.4,"total_velo",312479
2019-04-22,2019,4,22,17,,,,,,,,,9.9,65.4,"total_fahrzeug",1894829
2019-04-22,2019,4,22,17,,,,,,,,,9.9,65.4,"total_oev",
2019-04-22,2019,4,22,17,,,,,,,,,9.9,65.4,"total_fuss",326041
2019-04-22,2019,4,22,17,,,,,,,,,9.9,65.4,"total_velo",296007
2019-04-29,2019,4,29,18,,,,,,,,,9.9,65.4,"total_fahrzeug",1988673
2019-04-29,2019,4,29,18,,,,,,,,,9.9,65.4,"total_oev",
2019-04-29,2019,4,29,18,,,,,,,,,9.9,65.4,"total_fuss",341598
2019-04-29,2019,4,29,18,,,,,,,,,9.9,65.4,"total_velo",336821
2019-05-06,2019,5,6,19,,,,,,,,,12.2,77.7,"total_fahrzeug",2114269
2019-05-06,2019,5,6,19,,,,,,,,,12.2,77.7,"total_oev",
2019-05-06,2019,5,6,19,,,,,,,,,12.2,77.7,"total_fuss",336745
2019-05-06,2019,5,6,19,,,,,,,,,12.2,77.7,"total_velo",359017
2019-05-13,2019,5,13,20,,,,,,,,,12.2,77.7,"total_fahrzeug",2101234
2019-05-13,2019,5,13,20,,,,,,,,,12.2,77.7,"total_oev",
2019-05-13,2019,5,13,20,,,,,,,,,12.2,77.7,"total_fuss",363787
2019-05-13,2019,5,13,20,,,,,,,,,12.2,77.7,"total_velo",424202
2019-05-20,2019,5,20,21,,,,,,,,,12.2,77.7,"total_fahrzeug",2111291
2019-05-20,2019,5,20,21,,,,,,,,,12.2,77.7,"total_oev",
2019-05-20,2019,5,20,21,,,,,,,,,12.2,77.7,"total_fuss",354835
2019-05-20,2019,5,20,21,,,,,,,,,12.2,77.7,"total_velo",414754
2019-05-27,2019,5,27,22,,,,,,,,,12.2,77.7,"total_fahrzeug",1893989
2019-05-27,2019,5,27,22,,,,,,,,,12.2,77.7,"total_oev",
2019-05-27,2019,5,27,22,,,,,,,,,12.2,77.7,"total_fuss",332807
2019-05-27,2019,5,27,22,,,,,,,,,12.2,77.7,"total_velo",375711
2019-06-03,2019,6,3,23,,,,,,,,,20.4,86.2,"total_fahrzeug",2076531
2019-06-03,2019,6,3,23,,,,,,,,,20.4,86.2,"total_oev",
2019-06-03,2019,6,3,23,,,,,,,,,20.4,86.2,"total_fuss",329332
2019-06-03,2019,6,3,23,,,,,,,,,20.4,86.2,"total_velo",428062
2019-06-10,2019,6,10,24,,,,,,,,,20.4,86.2,"total_fahrzeug",2043563
2019-06-10,2019,6,10,24,,,,,,,,,20.4,86.2,"total_oev",
2019-06-10,2019,6,10,24,,,,,,,,,20.4,86.2,"total_fuss",372939
2019-06-10,2019,6,10,24,,,,,,,,,20.4,86.2,"total_velo",383045
2019-06-17,2019,6,17,25,,,,,,,,,20.4,86.2,"total_fahrzeug",2109574
2019-06-17,2019,6,17,25,,,,,,,,,20.4,86.2,"total_oev",
2019-06-17,2019,6,17,25,,,,,,,,,20.4,86.2,"total_fuss",353612
2019-06-17,2019,6,17,25,,,,,,,,,20.4,86.2,"total_velo",463201
2019-06-24,2019,6,24,26,,,,,,,,,20.4,86.2,"total_fahrzeug",2066741
2019-06-24,2019,6,24,26,,,,,,,,,20.4,86.2,"total_oev",
2019-06-24,2019,6,24,26,,,,,,,,,20.4,86.2,"total_fuss",345419
2019-06-24,2019,6,24,26,,,,,,,,,20.4,86.2,"total_velo",484812
2019-07-01,2019,7,1,27,,,,,,,,,21.6,84.7,"total_fahrzeug",1939584
2019-07-01,2019,7,1,27,,,,,,,,,21.6,84.7,"total_oev",
2019-07-01,2019,7,1,27,,,,,,,,,21.6,84.7,"total_fuss",299855
2019-07-01,2019,7,1,27,,,,,,,,,21.6,84.7,"total_velo",413882
2019-07-08,2019,7,8,28,,,,,,,,,21.6,84.7,"total_fahrzeug",1860674
2019-07-08,2019,7,8,28,,,,,,,,,21.6,84.7,"total_oev",
2019-07-08,2019,7,8,28,,,,,,,,,21.6,84.7,"total_fuss",324972
2019-07-08,2019,7,8,28,,,,,,,,,21.6,84.7,"total_velo",382867
2019-07-15,2019,7,15,29,,,,,,,,,21.6,84.7,"total_fahrzeug",1819624
2019-07-15,2019,7,15,29,,,,,,,,,21.6,84.7,"total_oev",
2019-07-15,2019,7,15,29,,,,,,,,,21.6,84.7,"total_fuss",305160
2019-07-15,2019,7,15,29,,,,,,,,,21.6,84.7,"total_velo",383436
2019-07-22,2019,7,22,30,,,,,,,,,21.6,84.7,"total_fahrzeug",1771022
2019-07-22,2019,7,22,30,,,,,,,,,21.6,84.7,"total_oev",
2019-07-22,2019,7,22,30,,,,,,,,,21.6,84.7,"total_fuss",247632
2019-07-22,2019,7,22,30,,,,,,,,,21.6,84.7,"total_velo",346974
2019-07-29,2019,7,29,31,,,,,,,,,21.6,84.7,"total_fahrzeug",1676357
2019-07-29,2019,7,29,31,,,,,,,,,21.6,84.7,"total_oev",
2019-07-29,2019,7,29,31,,,,,,,,,21.6,84.7,"total_fuss",305452
2019-07-29,2019,7,29,31,,,,,,,,,21.6,84.7,"total_velo",349256
2019-08-05,2019,8,5,32,,,,,,,,,20.2,108,"total_fahrzeug",1911944
2019-08-05,2019,8,5,32,,,,,,,,,20.2,108,"total_oev",
2019-08-05,2019,8,5,32,,,,,,,,,20.2,108,"total_fuss",304890
2019-08-05,2019,8,5,32,,,,,,,,,20.2,108,"total_velo",383568
2019-08-12,2019,8,12,33,,,,,,,,,20.2,108,"total_fahrzeug",1989776
2019-08-12,2019,8,12,33,,,,,,,,,20.2,108,"total_oev",
2019-08-12,2019,8,12,33,,,,,,,,,20.2,108,"total_fuss",368397
2019-08-12,2019,8,12,33,,,,,,,,,20.2,108,"total_velo",456760
2019-08-19,2019,8,19,34,,,,,,,,,20.2,108,"total_fahrzeug",1969039
2019-08-19,2019,8,19,34,,,,,,,,,20.2,108,"total_oev",
2019-08-19,2019,8,19,34,,,,,,,,,20.2,108,"total_fuss",360479
2019-08-19,2019,8,19,34,,,,,,,,,20.2,108,"total_velo",427272
2019-08-26,2019,8,26,35,,,,,,,,,20.2,108,"total_fahrzeug",1954820
2019-08-26,2019,8,26,35,,,,,,,,,20.2,108,"total_oev",
2019-08-26,2019,8,26,35,,,,,,,,,20.2,108,"total_fuss",330331
2019-08-26,2019,8,26,35,,,,,,,,,20.2,108,"total_velo",483149
2019-09-02,2019,9,2,36,,,,,,,,,16.1,57.8,"total_fahrzeug",1952819
2019-09-02,2019,9,2,36,,,,,,,,,16.1,57.8,"total_oev",
2019-09-02,2019,9,2,36,,,,,,,,,16.1,57.8,"total_fuss",337533
2019-09-02,2019,9,2,36,,,,,,,,,16.1,57.8,"total_velo",424113
2019-09-09,2019,9,9,37,,,,,,,,,16.1,57.8,"total_fahrzeug",1955685
2019-09-09,2019,9,9,37,,,,,,,,,16.1,57.8,"total_oev",
2019-09-09,2019,9,9,37,,,,,,,,,16.1,57.8,"total_fuss",371084
2019-09-09,2019,9,9,37,,,,,,,,,16.1,57.8,"total_velo",560614
2019-09-16,2019,9,16,38,,,,,,,,,16.1,57.8,"total_fahrzeug",1999093
2019-09-16,2019,9,16,38,,,,,,,,,16.1,57.8,"total_oev",
2019-09-16,2019,9,16,38,,,,,,,,,16.1,57.8,"total_fuss",349761
2019-09-16,2019,9,16,38,,,,,,,,,16.1,57.8,"total_velo",547590
2019-09-23,2019,9,23,39,,,,,,,,,16.1,57.8,"total_fahrzeug",2027135
2019-09-23,2019,9,23,39,,,,,,,,,16.1,57.8,"total_oev",
2019-09-23,2019,9,23,39,,,,,,,,,16.1,57.8,"total_fuss",334434
2019-09-23,2019,9,23,39,,,,,,,,,16.1,57.8,"total_velo",467743
2019-09-30,2019,9,30,40,,,,,,,,,16.1,57.8,"total_fahrzeug",1895745
2019-09-30,2019,9,30,40,,,,,,,,,16.1,57.8,"total_oev",
2019-09-30,2019,9,30,40,,,,,,,,,16.1,57.8,"total_fuss",311323
2019-09-30,2019,9,30,40,,,,,,,,,16.1,57.8,"total_velo",322904
2019-10-07,2019,10,7,41,,,,,,,,,12.5,110.3,"total_fahrzeug",1929333
2019-10-07,2019,10,7,41,,,,,,,,,12.5,110.3,"total_oev",
2019-10-07,2019,10,7,41,,,,,,,,,12.5,110.3,"total_fuss",334121
2019-10-07,2019,10,7,41,,,,,,,,,12.5,110.3,"total_velo",339520
2019-10-14,2019,10,14,42,,,,,,,,,12.5,110.3,"total_fahrzeug",2024646
2019-10-14,2019,10,14,42,,,,,,,,,12.5,110.3,"total_oev",
2019-10-14,2019,10,14,42,,,,,,,,,12.5,110.3,"total_fuss",333584
2019-10-14,2019,10,14,42,,,,,,,,,12.5,110.3,"total_velo",392020
2019-10-21,2019,10,21,43,,,,,,,,,12.5,110.3,"total_fahrzeug",2029163
2019-10-21,2019,10,21,43,,,,,,,,,12.5,110.3,"total_oev",
2019-10-21,2019,10,21,43,,,,,,,,,12.5,110.3,"total_fuss",406008
2019-10-21,2019,10,21,43,,,,,,,,,12.5,110.3,"total_velo",417937
2019-10-28,2019,10,28,44,,,,,,,,,12.5,110.3,"total_fahrzeug",2052825
2019-10-28,2019,10,28,44,,,,,,,,,12.5,110.3,"total_oev",
2019-10-28,2019,10,28,44,,,,,,,,,12.5,110.3,"total_fuss",384700
2019-10-28,2019,10,28,44,,,,,,,,,12.5,110.3,"total_velo",332909
2019-11-04,2019,11,4,45,,,,,,,,8.12661122661123,6.3,55.1,"total_fahrzeug",2113489
2019-11-04,2019,11,4,45,,,,,,,,8.12661122661123,6.3,55.1,"total_oev",
2019-11-04,2019,11,4,45,,,,,,,,8.12661122661123,6.3,55.1,"total_fuss",388743
2019-11-04,2019,11,4,45,,,,,,,,8.12661122661123,6.3,55.1,"total_velo",368268
2019-11-11,2019,11,11,46,,,,,,,,12.3763392857143,6.3,55.1,"total_fahrzeug",2070002
2019-11-11,2019,11,11,46,,,,,,,,12.3763392857143,6.3,55.1,"total_oev",
2019-11-11,2019,11,11,46,,,,,,,,12.3763392857143,6.3,55.1,"total_fuss",328737
2019-11-11,2019,11,11,46,,,,,,,,12.3763392857143,6.3,55.1,"total_velo",357769
2019-11-18,2019,11,18,47,,,,,,,,18.7121804511278,6.3,55.1,"total_fahrzeug",2085623
2019-11-18,2019,11,18,47,,,,,,,,18.7121804511278,6.3,55.1,"total_oev",
2019-11-18,2019,11,18,47,,,,,,,,18.7121804511278,6.3,55.1,"total_fuss",335988
2019-11-18,2019,11,18,47,,,,,,,,18.7121804511278,6.3,55.1,"total_velo",374245
2019-11-25,2019,11,25,48,,,,,,,,10.7108792846498,6.3,55.1,"total_fahrzeug",2132779
2019-11-25,2019,11,25,48,,,,,,,,10.7108792846498,6.3,55.1,"total_oev",
2019-11-25,2019,11,25,48,,,,,,,,10.7108792846498,6.3,55.1,"total_fuss",366293
2019-11-25,2019,11,25,48,,,,,,,,10.7108792846498,6.3,55.1,"total_velo",341000
2019-12-02,2019,12,2,49,,,,,,,,19.2375,4.9,50.9,"total_fahrzeug",2123740
2019-12-02,2019,12,2,49,,,,,,,,19.2375,4.9,50.9,"total_oev",
2019-12-02,2019,12,2,49,,,,,,,,19.2375,4.9,50.9,"total_fuss",364301
2019-12-02,2019,12,2,49,,,,,,,,19.2375,4.9,50.9,"total_velo",346417
2019-12-09,2019,12,9,50,,,,,,,,4.32053571428571,4.9,50.9,"total_fahrzeug",2139524
2019-12-09,2019,12,9,50,,,,,,,,4.32053571428571,4.9,50.9,"total_oev",
2019-12-09,2019,12,9,50,,,,,,,,4.32053571428571,4.9,50.9,"total_fuss",366138
2019-12-09,2019,12,9,50,,,,,,,,4.32053571428571,4.9,50.9,"total_velo",319679
2019-12-16,2019,12,16,51,,,,,,,,7.74196428571429,4.9,50.9,"total_fahrzeug",2139185
2019-12-16,2019,12,16,51,,,,,,,,7.74196428571429,4.9,50.9,"total_oev",
2019-12-16,2019,12,16,51,,,,,,,,7.74196428571429,4.9,50.9,"total_fuss",372337
2019-12-16,2019,12,16,51,,,,,,,,7.74196428571429,4.9,50.9,"total_velo",329204
2019-12-23,2019,12,23,52,,,,,,,,10.4127976190476,4.9,50.9,"total_fahrzeug",1527902
2019-12-23,2019,12,23,52,,,,,,,,10.4127976190476,4.9,50.9,"total_oev",
2019-12-23,2019,12,23,52,,,,,,,,10.4127976190476,4.9,50.9,"total_fuss",258734
2019-12-23,2019,12,23,52,,,,,,,,10.4127976190476,4.9,50.9,"total_velo",129683
2019-12-30,2019,12,30,1,,,,,,,,20.2651785714286,4.9,50.9,"total_fahrzeug",1537822
2019-12-30,2019,12,30,1,,,,,,,,20.2651785714286,4.9,50.9,"total_oev",
2019-12-30,2019,12,30,1,,,,,,,,20.2651785714286,4.9,50.9,"total_fuss",315575
2019-12-30,2019,12,30,1,,,,,,,,20.2651785714286,4.9,50.9,"total_velo",176318
2020-01-06,2020,1,6,2,,,,,,,,14.0699404761905,3.6,16.5,"total_fahrzeug",1939482
2020-01-06,2020,1,6,2,,,,,,,,14.0699404761905,3.6,16.5,"total_oev",
2020-01-06,2020,1,6,2,,,,,,,,14.0699404761905,3.6,16.5,"total_fuss",334405
2020-01-06,2020,1,6,2,,,,,,,,14.0699404761905,3.6,16.5,"total_velo",358662
2020-01-13,2020,1,13,3,,,,,,,,12.7928571428571,3.6,16.5,"total_fahrzeug",2014918
2020-01-13,2020,1,13,3,,,,,,,,12.7928571428571,3.6,16.5,"total_oev",
2020-01-13,2020,1,13,3,,,,,,,,12.7928571428571,3.6,16.5,"total_fuss",353354
2020-01-13,2020,1,13,3,,,,,,,,12.7928571428571,3.6,16.5,"total_velo",367671
2020-01-20,2020,1,20,4,,,,,,,,22.6220902612827,3.6,16.5,"total_fahrzeug",2009230
2020-01-20,2020,1,20,4,,,,,,,,22.6220902612827,3.6,16.5,"total_oev",
2020-01-20,2020,1,20,4,,,,,,,,22.6220902612827,3.6,16.5,"total_fuss",326581
2020-01-20,2020,1,20,4,,,,,,,,22.6220902612827,3.6,16.5,"total_velo",346194
2020-01-27,2020,1,27,5,,,,,,,,4.16964285714286,3.6,16.5,"total_fahrzeug",2031284
2020-01-27,2020,1,27,5,,,,,,,,4.16964285714286,3.6,16.5,"total_oev",
2020-01-27,2020,1,27,5,,,,,,,,4.16964285714286,3.6,16.5,"total_fuss",324048
2020-01-27,2020,1,27,5,,,,,,,,4.16964285714286,3.6,16.5,"total_velo",322725
2020-02-03,2020,2,3,6,,,,,,,,10.7260273972603,7.6,69.8,"total_fahrzeug",2030743
2020-02-03,2020,2,3,6,,,,,,,,10.7260273972603,7.6,69.8,"total_oev",2507000
2020-02-03,2020,2,3,6,,,,,,,,10.7260273972603,7.6,69.8,"total_fuss",345797
2020-02-03,2020,2,3,6,,,,,,,,10.7260273972603,7.6,69.8,"total_velo",337974
2020-02-10,2020,2,10,7,7.19607843137255,6.26829268292683,30.969696969697,10.8076923076923,-1.10869565217391,-0.821428571428571,,4.52871198568873,7.6,69.8,"total_fahrzeug",2062417
2020-02-10,2020,2,10,7,7.19607843137255,6.26829268292683,30.969696969697,10.8076923076923,-1.10869565217391,-0.821428571428571,,4.52871198568873,7.6,69.8,"total_oev",2538000
2020-02-10,2020,2,10,7,7.19607843137255,6.26829268292683,30.969696969697,10.8076923076923,-1.10869565217391,-0.821428571428571,,4.52871198568873,7.6,69.8,"total_fuss",336816
2020-02-10,2020,2,10,7,7.19607843137255,6.26829268292683,30.969696969697,10.8076923076923,-1.10869565217391,-0.821428571428571,,4.52871198568873,7.6,69.8,"total_velo",324431
2020-02-17,2020,2,17,8,2.92265193370166,1.37209302325581,26.2,7.01648351648352,-2.51381215469613,0.195488721804511,,3.33526813880126,7.6,69.8,"total_fahrzeug",2008957
2020-02-17,2020,2,17,8,2.92265193370166,1.37209302325581,26.2,7.01648351648352,-2.51381215469613,0.195488721804511,,3.33526813880126,7.6,69.8,"total_oev",2479000
2020-02-17,2020,2,17,8,2.92265193370166,1.37209302325581,26.2,7.01648351648352,-2.51381215469613,0.195488721804511,,3.33526813880126,7.6,69.8,"total_fuss",357657
2020-02-17,2020,2,17,8,2.92265193370166,1.37209302325581,26.2,7.01648351648352,-2.51381215469613,0.195488721804511,,3.33526813880126,7.6,69.8,"total_velo",395659
2020-02-24,2020,2,24,9,0.679558011049724,4.45664739884393,10.5,-1.76373626373626,-5.93370165745856,1.73484848484848,0,2.75613095238095,7.6,69.8,"total_fahrzeug",1919591
2020-02-24,2020,2,24,9,0.679558011049724,4.45664739884393,10.5,-1.76373626373626,-5.93370165745856,1.73484848484848,0,2.75613095238095,7.6,69.8,"total_oev",2168000
2020-02-24,2020,2,24,9,0.679558011049724,4.45664739884393,10.5,-1.76373626373626,-5.93370165745856,1.73484848484848,0,2.75613095238095,7.6,69.8,"total_fuss",317346
2020-02-24,2020,2,24,9,0.679558011049724,4.45664739884393,10.5,-1.76373626373626,-5.93370165745856,1.73484848484848,0,2.75613095238095,7.6,69.8,"total_velo",290871
2020-03-02,2020,3,2,10,-2.80662983425414,0.795321637426901,-1.50892857142857,-6.62087912087912,-2.47513812154696,2.36363636363636,23,4.32307692307692,7.3,47.9,"total_fahrzeug",1801111
2020-03-02,2020,3,2,10,-2.80662983425414,0.795321637426901,-1.50892857142857,-6.62087912087912,-2.47513812154696,2.36363636363636,23,4.32307692307692,7.3,47.9,"total_oev",1873000
2020-03-02,2020,3,2,10,-2.80662983425414,0.795321637426901,-1.50892857142857,-6.62087912087912,-2.47513812154696,2.36363636363636,23,4.32307692307692,7.3,47.9,"total_fuss",309668
2020-03-02,2020,3,2,10,-2.80662983425414,0.795321637426901,-1.50892857142857,-6.62087912087912,-2.47513812154696,2.36363636363636,23,4.32307692307692,7.3,47.9,"total_velo",258374
2020-03-09,2020,3,9,11,-11.3149171270718,7.09941520467836,5.375,-13.3021978021978,-4.21546961325967,4.22137404580153,76,3.57636904761905,7.3,47.9,"total_fahrzeug",1852683
2020-03-09,2020,3,9,11,-11.3149171270718,7.09941520467836,5.375,-13.3021978021978,-4.21546961325967,4.22137404580153,76,3.57636904761905,7.3,47.9,"total_oev",1932000
2020-03-09,2020,3,9,11,-11.3149171270718,7.09941520467836,5.375,-13.3021978021978,-4.21546961325967,4.22137404580153,76,3.57636904761905,7.3,47.9,"total_fuss",319402
2020-03-09,2020,3,9,11,-11.3149171270718,7.09941520467836,5.375,-13.3021978021978,-4.21546961325967,4.22137404580153,76,3.57636904761905,7.3,47.9,"total_velo",378863
2020-03-16,2020,3,16,12,-58.8241758241758,-5.4367816091954,-5.55882352941176,-48.3571428571429,-36.010989010989,17.7008547008547,213,12.6993452380952,7.3,47.9,"total_fahrzeug",1267764
2020-03-16,2020,3,16,12,-58.8241758241758,-5.4367816091954,-5.55882352941176,-48.3571428571429,-36.010989010989,17.7008547008547,213,12.6993452380952,7.3,47.9,"total_oev",822000
2020-03-16,2020,3,16,12,-58.8241758241758,-5.4367816091954,-5.55882352941176,-48.3571428571429,-36.010989010989,17.7008547008547,213,12.6993452380952,7.3,47.9,"total_fuss",227458
2020-03-16,2020,3,16,12,-58.8241758241758,-5.4367816091954,-5.55882352941176,-48.3571428571429,-36.010989010989,17.7008547008547,213,12.6993452380952,7.3,47.9,"total_velo",300725
2020-03-23,2020,3,23,13,-68.9065934065934,-19.2228571428571,-14.2211538461538,-56.4175824175824,-44.4120879120879,22.2347826086957,249,14.8691071428571,7.3,47.9,"total_fahrzeug",1142995
2020-03-23,2020,3,23,13,-68.9065934065934,-19.2228571428571,-14.2211538461538,-56.4175824175824,-44.4120879120879,22.2347826086957,249,14.8691071428571,7.3,47.9,"total_oev",572000
2020-03-23,2020,3,23,13,-68.9065934065934,-19.2228571428571,-14.2211538461538,-56.4175824175824,-44.4120879120879,22.2347826086957,249,14.8691071428571,7.3,47.9,"total_fuss",184059
2020-03-23,2020,3,23,13,-68.9065934065934,-19.2228571428571,-14.2211538461538,-56.4175824175824,-44.4120879120879,22.2347826086957,249,14.8691071428571,7.3,47.9,"total_velo",239881
2020-03-30,2020,3,30,14,-78.2295081967213,-4.36046511627907,6.55445544554455,-49.6538461538462,-43.9395604395604,21.5130434782609,184,10.7594642857143,7.3,47.9,"total_fahrzeug",1198349
2020-03-30,2020,3,30,14,-78.2295081967213,-4.36046511627907,6.55445544554455,-49.6538461538462,-43.9395604395604,21.5130434782609,184,10.7594642857143,7.3,47.9,"total_oev",608000
2020-03-30,2020,3,30,14,-78.2295081967213,-4.36046511627907,6.55445544554455,-49.6538461538462,-43.9395604395604,21.5130434782609,184,10.7594642857143,7.3,47.9,"total_fuss",206758
2020-03-30,2020,3,30,14,-78.2295081967213,-4.36046511627907,6.55445544554455,-49.6538461538462,-43.9395604395604,21.5130434782609,184,10.7594642857143,7.3,47.9,"total_velo",266102
2020-04-06,2020,4,6,15,-74.9214285714286,-8.83471074380165,28.2765957446809,-46.6538461538462,-49.1153846153846,20.3611111111111,88,12.4983419689119,13.5,16.8,"total_fahrzeug",1161909
2020-04-06,2020,4,6,15,-74.9214285714286,-8.83471074380165,28.2765957446809,-46.6538461538462,-49.1153846153846,20.3611111111111,88,12.4983419689119,13.5,16.8,"total_oev",588000
2020-04-06,2020,4,6,15,-74.9214285714286,-8.83471074380165,28.2765957446809,-46.6538461538462,-49.1153846153846,20.3611111111111,88,12.4983419689119,13.5,16.8,"total_fuss",217566
2020-04-06,2020,4,6,15,-74.9214285714286,-8.83471074380165,28.2765957446809,-46.6538461538462,-49.1153846153846,20.3611111111111,88,12.4983419689119,13.5,16.8,"total_velo",303744
2020-04-13,2020,4,13,16,-74.4,-23.6589147286822,31.1505376344086,-45.5879120879121,-46.8076923076923,20.5315315315315,50,6.17415897588568,13.5,16.8,"total_fahrzeug",1157590
2020-04-13,2020,4,13,16,-74.4,-23.6589147286822,31.1505376344086,-45.5879120879121,-46.8076923076923,20.5315315315315,50,6.17415897588568,13.5,16.8,"total_oev",613000
2020-04-13,2020,4,13,16,-74.4,-23.6589147286822,31.1505376344086,-45.5879120879121,-46.8076923076923,20.5315315315315,50,6.17415897588568,13.5,16.8,"total_fuss",216624
2020-04-13,2020,4,13,16,-74.4,-23.6589147286822,31.1505376344086,-45.5879120879121,-46.8076923076923,20.5315315315315,50,6.17415897588568,13.5,16.8,"total_velo",313553
